date,forecast_hour,dry_mass_Eg,water_mass_kg,total_energy_J,pe_cumulative_kg,hydrostatic_rmse,geostrophic_rmse,sp_method
2020-10-12T00:00:00,102.0,5.114925893390696,1.2565862053576704e+16,1.340503562788638e+24,,217.52814256645058,5.171711483476925,direct_sp
2020-10-12T00:00:00,108.0,5.114906102181396,1.2586585270779904e+16,1.340547373805813e+24,,220.40689716597603,5.058502419154316,direct_sp
2020-10-12T00:00:00,114.0,5.114895107065118,1.2599468025184256e+16,1.3405594794816113e+24,,220.14263988788704,5.231224901405703,direct_sp
2020-10-12T00:00:00,120.0,5.114890709018607,1.2605226502586368e+16,1.340327309913621e+24,,220.6161934298092,5.168611223221192,direct_sp
2020-10-12T00:00:00,126.0,5.114883562193027,1.261152185090048e+16,1.3401571098765035e+24,,219.4925480448817,5.29848926261024,direct_sp
2020-10-12T00:00:00,132.0,5.114878064634889,1.26172985819136e+16,1.3401860770293068e+24,,222.83981397630805,5.234795521831641,direct_sp
2020-10-12T00:00:00,138.0,5.114880813413958,1.2617141815607296e+16,1.3401944357102152e+24,,224.70237288368978,5.275071098737667,direct_sp
2020-10-12T00:00:00,144.0,5.11489950511163,1.2600136966340608e+16,1.339966301367491e+24,,224.72042002925434,5.3371112895791,direct_sp
2020-10-12T00:00:00,150.0,5.114901704134885,1.2598146248998912e+16,1.339802874744213e+24,,222.66727559879843,5.198966946165171,direct_sp
2020-10-12T00:00:00,156.0,5.114896206576747,1.2604914043715584e+16,1.339829391938819e+24,,226.61645027833623,5.1565918186864685,direct_sp
2020-10-12T00:00:00,162.0,5.114905552425583,1.2595830187884544e+16,1.3397886073405936e+24,,228.155890517319,5.083046108262565,direct_sp
2020-10-12T00:00:00,168.0,5.11493194070465,1.2570434046263296e+16,1.3395243000856624e+24,,224.98467956915593,5.058084685205572,direct_sp
2020-10-12T00:00:00,174.0,5.114937988018602,1.2566738226905088e+16,1.3393559735459898e+24,,223.08932917510083,4.934660702426176,direct_sp
2020-10-12T00:00:00,180.0,5.114934689483719,1.2570944073629696e+16,1.3393862377354858e+24,,227.49153662897245,4.989071525101322,direct_sp
2020-10-12T00:00:00,186.0,5.114934139727905,1.2572360339095552e+16,1.3393901288455638e+24,,228.00314380729716,5.045447156840623,direct_sp
2020-10-12T00:00:00,192.0,5.114940187041857,1.2566899288178688e+16,1.339170353183748e+24,,225.5837669237297,5.010550993310839,direct_sp
2020-10-12T00:00:00,198.0,5.114936338751161,1.2570689596817408e+16,1.3390233556919108e+24,,222.403957133822,4.921128215866885,direct_sp
2020-10-12T00:00:00,204.0,5.11493194070465,1.2578946671443968e+16,1.3390660137875812e+24,,225.65916501304505,4.898959569902894,direct_sp
2020-10-12T00:00:00,210.0,5.114933040216277,1.2578390473179136e+16,1.3390765341963108e+24,,224.28875846312522,5.0726355117407484,direct_sp
2020-10-12T00:00:00,216.0,5.114955030448833,1.2556056643239936e+16,1.3388711700533027e+24,,223.09469718363738,5.09815855370871,direct_sp
2020-10-12T00:00:00,222.0,5.114957779227902,1.2556381987012608e+16,1.338754148520585e+24,,223.3076820389133,5.08679364579264,direct_sp
2020-10-12T00:00:00,228.0,5.1149561299604605,1.2558240634109952e+16,1.3388445087435086e+24,,225.2364588407906,5.286922258163433,direct_sp
2020-10-12T00:00:00,234.0,5.114969873855808,1.2544070463258624e+16,1.3388855815721105e+24,,225.03949274033872,5.400644164655598,direct_sp
2020-10-12T00:00:00,240.0,5.114985816774411,1.253069593509888e+16,1.338706302278144e+24,,223.1534707320787,5.370952238275384,direct_sp
2020-10-13T00:00:00,12.0,5.11468180180933,1.2737231248687104e+16,1.3414969487800448e+24,,229.57376479220926,5.242574579403341,direct_sp
