date,forecast_hour,dry_mass_Eg,water_mass_kg,total_energy_J,pe_cumulative_kg,hydrostatic_rmse,geostrophic_rmse,sp_method
2020-12-20T00:00:00,54.0,5.114796700774432,1.2072418629648384e+16,1.3352141030406898e+24,,258.1728418895913,5.109736457189467,ref_sp
2020-12-20T00:00:00,60.0,5.114812093937221,1.2072271527018496e+16,1.335252725911094e+24,,256.16633527678505,5.105465538779731,ref_sp
2020-12-20T00:00:00,66.0,5.114792852483736,1.2063944659173376e+16,1.3352541670629748e+24,,254.357973137749,5.138913838413094,ref_sp
2020-12-20T00:00:00,72.0,5.11480769589071,1.2046104438767616e+16,1.3350692672766735e+24,,254.39170714095326,5.179775748904431,ref_sp
2020-12-20T00:00:00,78.0,5.1147208344721165,1.20543089000448e+16,1.3349281785075473e+24,,253.31476716776746,4.998353001202277,ref_sp
2020-12-20T00:00:00,84.0,5.114723583251186,1.2077176379670528e+16,1.335009171243246e+24,,253.3426476332227,4.960900911260664,ref_sp
2020-12-20T00:00:00,90.0,5.114708739844211,1.208085179793408e+16,1.3350554322186182e+24,,252.0587108776695,5.14914581862704,ref_sp
2020-12-20T00:00:00,96.0,5.114664209623286,1.2069466913374208e+16,1.3348817734169868e+24,,253.46573283311773,5.19980971321134,ref_sp
2020-12-20T00:00:00,102.0,5.114560305774461,1.2078707535511552e+16,1.3347610048893793e+24,,254.35885584625046,5.08647796357047,ref_sp
2020-12-20T00:00:00,108.0,5.114589442832597,1.2107678163664896e+16,1.334872838275326e+24,,254.55399205778855,5.042012065385103,ref_sp
2020-12-20T00:00:00,114.0,5.114550959925625,1.2096824781307904e+16,1.3348905644434595e+24,,250.92996299903928,5.2300888042229445,ref_sp
2020-12-20T00:00:00,120.0,5.114637271588405,1.2091958583361536e+16,1.334768210648783e+24,,251.68039021292603,5.257887091659741,ref_sp
2020-12-20T00:00:00,126.0,5.1145350170070225,1.2102502728073216e+16,1.334656233147648e+24,,253.6492708276555,5.263386864686733,ref_sp
2020-12-20T00:00:00,132.0,5.114659261820961,1.2119836142338048e+16,1.3347950160737652e+24,,253.83712409735008,5.229551255570262,ref_sp
2020-12-20T00:00:00,138.0,5.114656513041892,1.2111065819119616e+16,1.3348494916148578e+24,,247.4737596497444,5.298880355582773,ref_sp
2020-12-20T00:00:00,144.0,5.114730180320953,1.209940068794368e+16,1.3347285789720622e+24,,247.3345199811458,5.2408706081352285,ref_sp
2020-12-20T00:00:00,150.0,5.114653214507008,1.209623314956288e+16,1.3346215013873218e+24,,252.9327318060847,5.282738549562999,ref_sp
2020-12-20T00:00:00,156.0,5.114734578367464,1.2107579379417088e+16,1.3347535108995993e+24,,252.90192536063032,5.309437325645208,ref_sp
