date,forecast_hour,dry_mass_Eg,water_mass_kg,total_energy_J,pe_cumulative_kg,hydrostatic_rmse,geostrophic_rmse,sp_method
2020-01-01T00:00:00,12.0,5.117557024715964,1.2010781553983488e+16,1.3437104139537018e+24,,266.76472061101606,5.694586273310508,hypsometric_msl_standard_atm
2020-01-01T00:00:00,18.0,5.11754932813457,1.2024816433364992e+16,1.343737219378684e+24,,267.93252838339123,5.665190875961489,hypsometric_msl_standard_atm
2020-01-01T00:00:00,24.0,5.117818708483375,1.1998691221045248e+16,1.343630718254696e+24,,267.51646643252485,5.514470485248844,hypsometric_msl_standard_atm
2020-01-01T00:00:00,30.0,5.117654881250837,1.2019563688361984e+16,1.3435337287331208e+24,,263.65102887758036,5.5336107946427076,hypsometric_msl_standard_atm
2020-01-01T00:00:00,36.0,5.117335473122967,1.1994612075855872e+16,1.3435060586170103e+24,,260.14400559430044,5.390389702569139,hypsometric_msl_standard_atm
2020-01-01T00:00:00,42.0,5.117380003343892,1.2013156670898176e+16,1.3435423756444054e+24,,260.56325846865207,5.433040690944016,hypsometric_msl_standard_atm
2020-01-01T00:00:00,48.0,5.117629592483397,1.1989909086666752e+16,1.3434348657141008e+24,,264.1348039754782,5.413673439036321,hypsometric_msl_standard_atm
2020-01-01T00:00:00,54.0,5.117431680390398,1.19978032365568e+16,1.3433430643392965e+24,,264.6542558564041,5.409369159873892,hypsometric_msl_standard_atm
2020-01-01T00:00:00,60.0,5.117096329343926,1.1961305678217216e+16,1.3433323998153789e+24,,265.1238727098838,5.426152039534302,hypsometric_msl_standard_atm
2020-01-01T00:00:00,66.0,5.11709962787881,1.1963410212192256e+16,1.343379957827444e+24,,265.0899019367222,5.51136160027899,hypsometric_msl_standard_atm
2020-01-01T00:00:00,72.0,5.117283796076462,1.1942487279009792e+16,1.3432867153007588e+24,,265.73649738993856,5.627780132866239,hypsometric_msl_standard_atm
2020-01-01T00:00:00,78.0,5.11713921029741,1.1955807046336512e+16,1.343205146104308e+24,,266.8266571328004,5.631651998612414,hypsometric_msl_standard_atm
2020-01-01T00:00:00,84.0,5.116930852843946,1.1932641066483712e+16,1.343186555245046e+24,,266.1512407107158,5.701979069564202,hypsometric_msl_standard_atm
2020-01-01T00:00:00,90.0,5.116972634285801,1.1946834859655168e+16,1.3432325279900423e+24,,262.586918920175,5.800455923248593,hypsometric_msl_standard_atm
2020-01-01T00:00:00,96.0,5.117347017995059,1.1934079880527872e+16,1.343161911547885e+24,,261.0672397481228,5.848532180368775,hypsometric_msl_standard_atm
2020-01-01T00:00:00,102.0,5.117384951146217,1.1954031077359616e+16,1.3431087330434851e+24,,259.5763128095939,5.89419690881186,hypsometric_msl_standard_atm
2020-01-01T00:00:00,108.0,5.117250810727628,1.1939175859224576e+16,1.3430938891791133e+24,,257.3932498685581,5.888276366004747,hypsometric_msl_standard_atm
2020-01-01T00:00:00,114.0,5.117292592169484,1.195786540941312e+16,1.3431430324582472e+24,,253.86412009701147,5.9529939956555555,hypsometric_msl_standard_atm
2020-01-01T00:00:00,120.0,5.11751964132062,1.1950578997395456e+16,1.3430605985706678e+24,,253.2866946675022,5.984021485919387,hypsometric_msl_standard_atm
2020-01-01T00:00:00,126.0,5.117429481367142,1.196476420063232e+16,1.3429809028716619e+24,,252.19633198468827,6.1178052043731705,hypsometric_msl_standard_atm
2020-01-01T00:00:00,132.0,5.117162849797407,1.1951914732224512e+16,1.3429666354680423e+24,,253.6299919562656,6.206919802233938,hypsometric_msl_standard_atm
2020-01-01T00:00:00,138.0,5.117171645890429,1.1970157605814272e+16,1.3430206786635708e+24,,251.63417987668151,6.360928728909656,hypsometric_msl_standard_atm
2020-01-01T00:00:00,144.0,5.117525688634573,1.1980033883111424e+16,1.3430108788307816e+24,,251.42417697660707,6.349157913273745,hypsometric_msl_standard_atm
2020-01-01T00:00:00,150.0,5.117494902308995,1.2011130520076288e+16,1.342985226327304e+24,,254.58185190157806,6.45312777210339,hypsometric_msl_standard_atm
2020-01-01T00:00:00,156.0,5.117296990215995,1.2013391820357632e+16,1.3430433047480987e+24,,255.09938297400868,6.49104089509482,hypsometric_msl_standard_atm
2020-01-01T00:00:00,162.0,5.1173338238555255,1.2040803375382528e+16,1.3431230004471046e+24,,251.83195663767037,6.600175266766829,hypsometric_msl_standard_atm
2020-01-01T00:00:00,168.0,5.117652682227581,1.20483496329216e+16,1.3431018155144575e+24,,251.7565886875823,6.632508778703644,hypsometric_msl_standard_atm
2020-01-01T00:00:00,174.0,5.117595507622936,1.2078985634643968e+16,1.3430595897643513e+24,,253.3849412672885,6.7784896847069165,hypsometric_msl_standard_atm
2020-01-01T00:00:00,180.0,5.117465215495045,1.2077126987546624e+16,1.3431361149292195e+24,,250.57374945361624,6.810315338497247,hypsometric_msl_standard_atm
2020-01-01T00:00:00,186.0,5.117597156890378,1.2104410767294464e+16,1.3432535688075014e+24,,247.77903432329265,6.950794584738502,hypsometric_msl_standard_atm
