date,forecast_hour,dry_mass_Eg,water_mass_kg,total_energy_J,pe_cumulative_kg,hydrostatic_rmse,geostrophic_rmse,sp_method
2020-01-01T00:00:00,12.0,5.1142480444721725,1.2387290198310912e+16,1.3379832763795673e+24,,271.69441556614447,6.213108574571296,direct_sp
2020-01-01T00:00:00,18.0,5.114260688855892,1.2378457598066688e+16,1.3380361666535912e+24,,271.0946324039529,6.151810438012458,direct_sp
2020-01-01T00:00:00,24.0,5.114264537146589,1.2377046701309952e+16,1.3378943573085245e+24,,271.2975914926388,6.034004846715919,direct_sp
2020-01-01T00:00:00,30.0,5.1142771815303085,1.2367151096659968e+16,1.3377828121529538e+24,,266.72482299258417,5.898896262173876,direct_sp
2020-01-01T00:00:00,36.0,5.114277731286123,1.2372727037952e+16,1.3378512668672898e+24,,264.539069857542,5.722879292166345,direct_sp
2020-01-01T00:00:00,42.0,5.114283778600075,1.2370038388424704e+16,1.3379139569741028e+24,,265.0693049622923,5.710258929181941,direct_sp
2020-01-01T00:00:00,48.0,5.114297522495423,1.235907441065984e+16,1.3377495215445083e+24,,269.0897447840552,5.568859717473868,direct_sp
2020-01-01T00:00:00,54.0,5.114312365902397,1.2348209217142784e+16,1.337648352682479e+24,,270.6713533136694,5.414693107850004,direct_sp
2020-01-01T00:00:00,60.0,5.114321711751233,1.2341079571431424e+16,1.337716519166439e+24,,271.2728765680669,5.36718231330576,direct_sp
2020-01-01T00:00:00,66.0,5.114350848809369,1.2315450427834368e+16,1.337750674466013e+24,,270.4177090507438,5.427704291338376,direct_sp
2020-01-01T00:00:00,72.0,5.114376687332622,1.2293303428972544e+16,1.3375757186276888e+24,,271.01970387004394,5.43229802225105,direct_sp
2020-01-01T00:00:00,78.0,5.1144047248791304,1.2269005725237248e+16,1.3374255506017138e+24,,271.9849225159044,5.375527311366399,direct_sp
2020-01-01T00:00:00,84.0,5.11441736926285,1.225993582804992e+16,1.337458120634219e+24,,272.3423556294926,5.405950033369006,direct_sp
2020-01-01T00:00:00,90.0,5.114441008762848,1.2237552605986816e+16,1.3374692175037007e+24,,269.46649248905123,5.582546166156338,direct_sp
2020-01-01T00:00:00,96.0,5.114470695576797,1.221305626001408e+16,1.3372635651303165e+24,,269.076245966502,5.74941146652247,direct_sp
2020-01-01T00:00:00,102.0,5.114494884832609,1.2193837355106304e+16,1.3371035972715523e+24,,267.7407593816572,5.650940984226905,direct_sp
